id,loan_amount,grade,purpose,home_ownership,income,dti,fico,loan_status
491012,30000,B,debt_consolidation,MORTGAGE,121000,15.34,680,Fully Paid
806720,14000,A,credit_card,RENT,65000,19.85,725,Fully Paid
1508379,10000,D,credit_card,RENT,30000,21.64,675,Charged Off
621662,16000,B,debt_consolidation,MORTGAGE,195000,12.62,715,Fully Paid
112598,8000,C,medical,RENT,155000,9.87,660,Fully Paid
297441,19200,D,other,RENT,63000,17.62,675,Charged Off
863025,8000,B,home_improvement,OWN,35000,16.83,680,Fully Paid
637200,12600,C,other,MORTGAGE,60000,17.56,660,Fully Paid
375821,8500,B,debt_consolidation,RENT,119400,3.45,675,Charged Off
1503287,15000,B,credit_card,MORTGAGE,120000,9.66,665,Fully Paid
194150,18000,C,debt_consolidation,RENT,65000,13.16,715,Fully Paid
471725,18000,B,debt_consolidation,MORTGAGE,68000,32.26,670,Fully Paid
905198,15000,B,credit_card,MORTGAGE,56000,13.26,685,Fully Paid
524429,19200,A,credit_card,MORTGAGE,75000,17.08,750,Fully Paid
806478,14000,A,debt_consolidation,MORTGAGE,56000,16.48,710,Fully Paid
643472,10000,C,small_business,MORTGAGE,140000,15.97,700,Charged Off
521504,20000,B,debt_consolidation,MORTGAGE,55000,10.58,665,Fully Paid
56469,16800,C,debt_consolidation,MORTGAGE,111000,19.87,695,Fully Paid
1589167,10325,B,debt_consolidation,MORTGAGE,50000,23.67,680,Fully Paid
933661,26325,C,debt_consolidation,OWN,60000,14.94,685,Fully Paid
1624050,16000,B,home_improvement,MORTGAGE,76000,16.02,740,Fully Paid
428988,35000,C,debt_consolidation,MORTGAGE,80000,24.03,715,Fully Paid
1571943,8500,B,medical,RENT,46000,25.12,695,Fully Paid
512745,20000,C,debt_consolidation,RENT,55000,13.86,670,Fully Paid
605026,10375,E,debt_consolidation,MORTGAGE,41000,17.94,680,Charged Off
954699,18000,E,debt_consolidation,RENT,45000,29.25,675,Charged Off
498803,22125,D,other,MORTGAGE,95000,12.2,685,Charged Off
34634,35000,D,debt_consolidation,MORTGAGE,100000,35.77,670,Fully Paid
1167269,2800,D,other,MORTGAGE,35000,21.43,680,Charged Off
1501811,16800,C,debt_consolidation,RENT,99050,13.39,670,Fully Paid
204485,2975,C,debt_consolidation,RENT,35000,13.37,680,Fully Paid
111814,20000,A,credit_card,MORTGAGE,60000,7.48,670,Fully Paid
267625,25000,D,debt_consolidation,MORTGAGE,103000,23.11,685,Fully Paid
977021,12000,A,debt_consolidation,MORTGAGE,156000,5.5,730,Fully Paid
516953,17000,B,debt_consolidation,RENT,50000,11.58,705,Fully Paid
291022,30925,F,credit_card,MORTGAGE,77343,18.38,665,Charged Off
1644258,5000,A,debt_consolidation,RENT,55000,21.21,680,Fully Paid
906647,17000,B,debt_consolidation,MORTGAGE,83000,17.07,710,Fully Paid
956645,7750,C,small_business,RENT,72000,8.78,680,Fully Paid
445181,32625,E,debt_consolidation,RENT,68000,16.89,685,Charged Off
976761,33600,D,debt_consolidation,MORTGAGE,143000,8.27,695,Fully Paid
436090,17500,C,credit_card,MORTGAGE,72000,24.88,660,Fully Paid
307651,16000,D,debt_consolidation,MORTGAGE,65000,35.22,720,Fully Paid
523062,10000,B,credit_card,RENT,52000,13.99,675,Fully Paid
209844,12000,D,debt_consolidation,MORTGAGE,120000,10.17,690,Fully Paid
673533,15000,C,debt_consolidation,MORTGAGE,75000,24.98,720,Fully Paid
1332031,20000,A,debt_consolidation,MORTGAGE,65000,7.92,715,Fully Paid
945436,12000,B,credit_card,RENT,48000,25.73,680,Fully Paid
518789,6000,D,vacation,RENT,48000,15.48,670,Charged Off
927553,24950,G,other,RENT,75000,12.9,685,Fully Paid
982621,3000,C,car,RENT,57000,17.87,660,Fully Paid
128716,20200,A,debt_consolidation,MORTGAGE,85000,20.18,750,Fully Paid
2814,10000,B,credit_card,MORTGAGE,83500,36.4,725,Fully Paid
1618034,17000,A,debt_consolidation,RENT,75000,12.83,715,Fully Paid
841970,10000,B,debt_consolidation,MORTGAGE,125000,7.75,660,Fully Paid
453910,25000,C,credit_card,RENT,60500,18.39,670,Fully Paid
576628,18875,F,debt_consolidation,MORTGAGE,75000,27.92,675,Fully Paid
848288,16000,B,debt_consolidation,MORTGAGE,73000,24.38,695,Fully Paid
218590,15000,B,debt_consolidation,RENT,60000,15.33,695,Fully Paid
82006,16000,A,debt_consolidation,MORTGAGE,61620,21,750,Fully Paid
538719,10000,A,home_improvement,MORTGAGE,80000,11.03,690,Fully Paid
664952,7000,B,credit_card,RENT,47000,6.26,660,Fully Paid
8336,19800,A,credit_card,MORTGAGE,125000,17.18,735,Fully Paid
1340038,24000,C,debt_consolidation,MORTGAGE,65000,22.92,705,Charged Off
251573,17500,F,debt_consolidation,RENT,91200,17.95,665,Fully Paid
1140351,12000,C,credit_card,MORTGAGE,58000,34.22,705,Charged Off
845207,27000,D,debt_consolidation,MORTGAGE,95000,20.3,690,Fully Paid
386416,20000,B,credit_card,MORTGAGE,140000,18.07,685,Fully Paid
1056148,35000,E,debt_consolidation,MORTGAGE,115000,10.07,675,Charged Off
482734,11950,E,debt_consolidation,MORTGAGE,44000,17.21,675,Fully Paid
1451618,2400,B,debt_consolidation,MORTGAGE,72000,10.05,800,Fully Paid
20475,10000,A,debt_consolidation,MORTGAGE,75000,20.75,735,Fully Paid
845955,15000,F,small_business,MORTGAGE,70000,29.55,675,Fully Paid
327758,10375,D,debt_consolidation,MORTGAGE,100570,9.32,670,Fully Paid
222606,23000,B,debt_consolidation,RENT,122000,14.9,730,Fully Paid
137564,12400,C,credit_card,MORTGAGE,49000,29.86,670,Fully Paid
53862,5000,C,small_business,MORTGAGE,36000,18.6,690,Fully Paid
896539,11000,B,debt_consolidation,MORTGAGE,70000,13.39,665,Fully Paid
247572,13500,C,debt_consolidation,RENT,57772,11.99,705,Fully Paid
659397,10600,B,credit_card,OWN,56000,15.41,700,Fully Paid
170406,8600,C,debt_consolidation,MORTGAGE,63000,20.53,675,Fully Paid
696012,20000,F,debt_consolidation,OWN,130000,20.83,690,Charged Off
44157,4825,D,medical,MORTGAGE,36000,3.17,660,Fully Paid
979628,9000,C,debt_consolidation,RENT,32000,24.49,680,Fully Paid
440724,16000,C,debt_consolidation,RENT,51000,25.14,705,Fully Paid
204650,4875,E,debt_consolidation,RENT,46000,17.24,665,Charged Off
938954,35000,E,debt_consolidation,RENT,90000,10.79,670,Charged Off
1013409,25000,B,credit_card,MORTGAGE,80000,17.09,690,Fully Paid
533380,12000,B,credit_card,MORTGAGE,80000,9.69,685,Fully Paid
112971,9000,C,debt_consolidation,MORTGAGE,55000,19.73,690,Fully Paid
1643286,10000,B,debt_consolidation,OWN,62000,14.23,690,Fully Paid
1584493,28000,A,credit_card,MORTGAGE,300000,5.17,760,Fully Paid
95529,5000,B,debt_consolidation,MORTGAGE,68000,14.49,765,Fully Paid
47594,23450,C,debt_consolidation,MORTGAGE,70000,23.78,730,Charged Off
156385,12000,B,debt_consolidation,MORTGAGE,65000,7.33,675,Charged Off
259571,1500,A,other,RENT,26400,11.88,715,Fully Paid
579256,35000,B,debt_consolidation,MORTGAGE,149600,7.39,705,Fully Paid
515775,11900,C,debt_consolidation,MORTGAGE,82000,16.14,675,Fully Paid
624315,13100,E,debt_consolidation,MORTGAGE,44000,35.7,680,Fully Paid
1614996,15000,B,credit_card,MORTGAGE,90000,10.24,725,Fully Paid
929797,12000,B,credit_card,MORTGAGE,64000,17.33,695,Fully Paid
962974,14400,B,other,RENT,50000,6.72,755,Fully Paid
511759,27200,A,major_purchase,MORTGAGE,130000,11.22,750,Fully Paid
932728,14000,B,debt_consolidation,MORTGAGE,100000,17.12,675,Fully Paid
369164,12500,B,debt_consolidation,MORTGAGE,43000,20.93,710,Fully Paid
388508,2000,D,debt_consolidation,RENT,30000,26.68,660,Fully Paid
514882,12600,F,debt_consolidation,RENT,35000,38.48,715,Fully Paid
274047,5000,A,other,RENT,85000,5.46,735,Fully Paid
1149111,30000,B,debt_consolidation,MORTGAGE,112500,12.1,715,Fully Paid
1602105,3000,A,other,MORTGAGE,52000,24.12,700,Fully Paid
919854,22000,C,debt_consolidation,MORTGAGE,50000,22.94,685,Charged Off
904392,21000,B,debt_consolidation,RENT,53000,23.23,705,Fully Paid
620418,19425,D,debt_consolidation,RENT,44200,14.63,660,Fully Paid
251432,4000,C,car,RENT,45000,17.04,720,Fully Paid
309190,20000,B,credit_card,RENT,68500,19.66,680,Charged Off
607444,16250,E,debt_consolidation,MORTGAGE,51000,15.39,685,Fully Paid
876936,15000,B,home_improvement,OWN,78000,8.37,670,Fully Paid
571205,28000,A,credit_card,RENT,80000,13.22,720,Charged Off
518136,28000,B,debt_consolidation,MORTGAGE,85000,5.55,705,Fully Paid
161965,5600,B,home_improvement,MORTGAGE,94728.4,7.07,665,Fully Paid
678317,9000,C,debt_consolidation,MORTGAGE,40000,28.35,685,Fully Paid
1241551,15000,A,home_improvement,MORTGAGE,85000,12.79,700,Fully Paid
881481,10000,B,debt_consolidation,MORTGAGE,80000,16.22,695,Fully Paid
198792,12000,A,debt_consolidation,MORTGAGE,90000,15.86,735,Fully Paid
704768,20700,E,credit_card,RENT,45000,8.88,700,Fully Paid
1176692,24000,E,other,MORTGAGE,72000,31.12,685,Charged Off
1139223,20000,D,debt_consolidation,MORTGAGE,72000,19.63,710,Fully Paid
1012124,15000,A,credit_card,MORTGAGE,75000,6.78,740,Fully Paid
866415,20000,F,wedding,RENT,70326,20.06,690,Fully Paid
1199159,5000,B,moving,MORTGAGE,85000,13.24,685,Fully Paid
674946,12000,C,debt_consolidation,RENT,65000,14.27,680,Fully Paid
1326770,20000,C,debt_consolidation,RENT,60000,36.66,695,Charged Off
1326421,11800,C,debt_consolidation,MORTGAGE,45000,19.71,700,Fully Paid
249981,30000,E,home_improvement,MORTGAGE,84000,16.13,695,Fully Paid
1596173,25000,A,credit_card,MORTGAGE,75000,15.79,740,Charged Off
935590,12000,B,debt_consolidation,MORTGAGE,40000,5.43,725,Fully Paid
38740,25000,C,home_improvement,RENT,60000,8,780,Fully Paid
1644668,20000,A,debt_consolidation,MORTGAGE,59024,25.82,700,Fully Paid
1575845,6000,B,credit_card,MORTGAGE,94756,10.34,660,Fully Paid
99911,9600,E,debt_consolidation,OWN,48000,7.79,660,Charged Off
663046,2400,E,other,OWN,33000,17.71,675,Fully Paid
534687,35000,C,debt_consolidation,MORTGAGE,110000,21.06,700,Fully Paid
556801,8500,C,debt_consolidation,OWN,36000,18.5,675,Fully Paid
956672,9000,C,debt_consolidation,MORTGAGE,69000,8.68,690,Fully Paid
231886,8000,B,credit_card,RENT,60000,14.78,675,Fully Paid
1604988,7000,D,major_purchase,RENT,120000,11.7,685,Fully Paid
1561231,5600,C,credit_card,RENT,40000,31.05,665,Fully Paid
970364,15000,D,debt_consolidation,RENT,55000,10.36,695,Fully Paid
101840,15000,B,debt_consolidation,MORTGAGE,113000,10.04,750,Fully Paid
829972,30000,C,car,RENT,180000,17.6,720,Charged Off
169377,35000,D,debt_consolidation,MORTGAGE,165000,23.44,665,Fully Paid
8285,8000,A,home_improvement,MORTGAGE,87000,4.48,695,Fully Paid
1332689,3000,A,debt_consolidation,MORTGAGE,89000,6.14,730,Charged Off
823760,19000,B,credit_card,RENT,60000,18.89,665,Fully Paid
20893,24000,C,other,RENT,77000,29.15,670,Fully Paid
320075,2800,C,debt_consolidation,RENT,72000,25.53,690,Fully Paid
48153,10000,C,home_improvement,MORTGAGE,95000,10.97,695,Fully Paid
1152107,12000,A,home_improvement,MORTGAGE,67000,2.54,780,Fully Paid
1566543,35000,E,small_business,MORTGAGE,88000,19.17,695,Fully Paid
52128,24000,C,debt_consolidation,RENT,94000,13.16,700,Fully Paid
206626,9000,C,debt_consolidation,RENT,46000,26.32,695,Fully Paid
972714,5000,A,debt_consolidation,MORTGAGE,57000,25.05,780,Fully Paid
368004,4000,C,credit_card,MORTGAGE,120000,13.54,705,Charged Off
501495,11900,F,debt_consolidation,MORTGAGE,35000,11.87,675,Fully Paid
161459,8000,A,debt_consolidation,RENT,75000,7.55,715,Fully Paid
94550,14175,E,small_business,RENT,92000,12.67,660,Fully Paid
834787,22325,E,credit_card,RENT,50000,31.28,665,Fully Paid
772029,2800,B,other,OWN,93000,9.88,675,Fully Paid
217092,22675,C,debt_consolidation,MORTGAGE,54000,14.02,660,Fully Paid
686106,10000,D,debt_consolidation,MORTGAGE,52000,17.31,670,Fully Paid
1193050,5000,C,credit_card,RENT,55000,11.72,670,Fully Paid
566389,16550,D,credit_card,RENT,60000,14.78,690,Fully Paid
373043,21000,E,debt_consolidation,MORTGAGE,42000,23.34,755,Fully Paid
178707,24000,A,debt_consolidation,OWN,63000,22.69,760,Fully Paid
1340202,8000,B,credit_card,RENT,50000,6.91,660,Fully Paid
454118,12000,A,debt_consolidation,RENT,82000,14.25,690,Fully Paid
148771,12000,A,debt_consolidation,MORTGAGE,50000,26.84,760,Fully Paid
100179,20000,A,credit_card,MORTGAGE,95000,16.21,790,Fully Paid
162212,12000,B,credit_card,RENT,39520,28.29,695,Charged Off
7536,9000,A,credit_card,MORTGAGE,80000,29.33,700,Fully Paid
191288,20175,F,credit_card,MORTGAGE,85000,21.83,675,Fully Paid
264565,15000,E,debt_consolidation,MORTGAGE,90000,21.87,680,Fully Paid
853735,8400,C,debt_consolidation,MORTGAGE,70000,24.14,715,Fully Paid
359880,8000,A,credit_card,MORTGAGE,60000,27.88,695,Fully Paid
362437,20000,C,debt_consolidation,MORTGAGE,70000,30.96,705,Fully Paid
603458,20000,B,debt_consolidation,OWN,95000,12.75,715,Fully Paid
1174083,2000,C,debt_consolidation,OWN,25000,6.77,670,Fully Paid
274409,7500,B,debt_consolidation,MORTGAGE,65000,16.26,715,Fully Paid
526318,15000,B,debt_consolidation,RENT,90000,10.69,675,Fully Paid
818913,17000,A,debt_consolidation,OWN,40000,27.72,730,Fully Paid
1157253,16000,D,debt_consolidation,MORTGAGE,54000,34.73,700,Charged Off
1168926,35000,D,credit_card,MORTGAGE,120000,10.08,660,Fully Paid
469819,22000,B,credit_card,RENT,65000,20.13,705,Fully Paid
233896,10000,C,debt_consolidation,RENT,35000,22.81,665,Fully Paid
809551,8500,B,credit_card,MORTGAGE,62000,21.27,705,Fully Paid
251385,18000,C,moving,RENT,138257,26.9,725,Fully Paid
932517,15450,D,debt_consolidation,RENT,51000,14.92,675,Charged Off
880959,4800,E,wedding,RENT,31000,31.43,660,Charged Off
1565621,18400,C,debt_consolidation,OWN,40000,17.52,705,Fully Paid
926843,14000,B,debt_consolidation,MORTGAGE,61000,24.3,710,Fully Paid
259716,12000,A,car,RENT,65000,6.13,780,Fully Paid
585071,2450,B,credit_card,MORTGAGE,45000,25.96,710,Fully Paid
625794,18000,C,debt_consolidation,RENT,56000,10.16,665,Fully Paid
743076,20000,A,debt_consolidation,RENT,100000,11.19,750,Fully Paid
10941,5925,D,credit_card,MORTGAGE,36000,38.87,690,Fully Paid
222728,15000,B,home_improvement,OWN,154000,1.31,700,Fully Paid
406747,6000,C,credit_card,MORTGAGE,46000,3.81,670,Fully Paid
342644,22075,D,home_improvement,OWN,60000,1.08,765,Charged Off
205313,7000,A,credit_card,MORTGAGE,85000,9.98,730,Fully Paid
847744,2800,B,credit_card,MORTGAGE,40000,19.2,700,Fully Paid
942514,22000,C,debt_consolidation,MORTGAGE,90000,18.65,695,Fully Paid
622297,5000,D,debt_consolidation,RENT,57835,5.21,660,Fully Paid
155247,17500,A,credit_card,MORTGAGE,120000,9.81,665,Fully Paid
884863,11800,C,debt_consolidation,RENT,50000,15.67,680,Fully Paid
136567,11000,F,other,RENT,74152,0.4,670,Fully Paid
579890,8400,B,credit_card,RENT,68000,36.67,675,Fully Paid
538194,9425,D,debt_consolidation,MORTGAGE,60000,10.9,660,Charged Off
1345569,2400,D,credit_card,RENT,35000,5.45,740,Fully Paid
666171,34000,C,credit_card,MORTGAGE,80000,26.76,680,Charged Off
281954,7900,C,debt_consolidation,MORTGAGE,30000,10.73,725,Fully Paid
899303,35000,F,credit_card,MORTGAGE,85000,22.02,680,Charged Off
967214,20000,D,debt_consolidation,RENT,70000,16.8,670,Fully Paid
77574,12500,A,credit_card,MORTGAGE,142000,3.43,750,Fully Paid
761166,35000,B,debt_consolidation,OWN,115000,25.24,710,Fully Paid
812133,15000,A,credit_card,MORTGAGE,70000,29.69,720,Fully Paid
1038031,35000,E,debt_consolidation,MORTGAGE,105000,20.74,665,Fully Paid
86835,25000,G,major_purchase,RENT,75000,21.44,665,Charged Off
554637,10000,F,debt_consolidation,RENT,57500,22.15,665,Fully Paid
404386,7100,C,home_improvement,MORTGAGE,48000,24.53,670,Fully Paid
257780,4750,C,debt_consolidation,RENT,28800,22.33,660,Fully Paid
827339,29700,C,debt_consolidation,RENT,125000,10.51,670,Fully Paid
670406,23800,B,debt_consolidation,OWN,84000,15.71,745,Fully Paid
270143,5000,A,major_purchase,RENT,72000,14.22,780,Fully Paid
1334245,10000,A,other,RENT,45000,21.61,765,Fully Paid
371083,19475,E,debt_consolidation,MORTGAGE,70000,26.52,670,Charged Off
325522,20000,C,debt_consolidation,MORTGAGE,41000,30.83,675,Fully Paid
446051,24000,A,credit_card,MORTGAGE,60000,13.34,765,Fully Paid
875272,35000,D,debt_consolidation,MORTGAGE,100000,18.94,680,Fully Paid
663120,25000,E,other,RENT,102000,9.88,660,Fully Paid
28821,9650,E,debt_consolidation,MORTGAGE,31200,14.54,675,Charged Off
901539,6175,C,home_improvement,MORTGAGE,48000,27.18,675,Charged Off
97228,18000,E,debt_consolidation,RENT,45000,13.43,700,Fully Paid
424263,7200,B,debt_consolidation,RENT,75000,1.73,710,Fully Paid
1433169,1100,B,medical,MORTGAGE,47000,21.48,675,Fully Paid
477102,15600,F,debt_consolidation,RENT,52000,17.4,710,Charged Off
188996,8725,D,debt_consolidation,RENT,41600,8.71,685,Fully Paid
895259,10000,B,home_improvement,OWN,45000,16.14,660,Fully Paid
213983,11000,C,other,RENT,41000,18.09,660,Fully Paid
1425349,1000,B,medical,MORTGAGE,52000,16.41,680,Fully Paid
1261819,15600,B,debt_consolidation,MORTGAGE,68377,17.59,695,Fully Paid
264440,21000,E,credit_card,RENT,55000,9.75,700,Fully Paid
644996,20000,B,debt_consolidation,OWN,50000,26.24,715,Fully Paid
527295,10000,C,credit_card,RENT,27400,21.81,665,Fully Paid
272127,11500,B,debt_consolidation,MORTGAGE,47244,23.7,710,Charged Off
652646,6000,B,debt_consolidation,MORTGAGE,30000,15.96,670,Fully Paid
475060,11050,C,debt_consolidation,MORTGAGE,30000,24,740,Charged Off
981650,18000,C,credit_card,RENT,55000,14.84,705,Fully Paid
1117864,5000,C,debt_consolidation,RENT,40000,17.55,705,Fully Paid
1561051,9125,B,debt_consolidation,MORTGAGE,75500,30.95,680,Fully Paid
362020,18000,B,debt_consolidation,RENT,40000,24.48,675,Fully Paid
211140,9850,D,home_improvement,MORTGAGE,120000,5.28,665,Fully Paid
264655,5500,D,debt_consolidation,RENT,25064,23.7,680,Fully Paid
909522,24000,B,debt_consolidation,MORTGAGE,127000,6.95,685,Fully Paid
1096007,21100,D,debt_consolidation,MORTGAGE,58450,14,660,Fully Paid
1516368,12000,A,credit_card,MORTGAGE,112000,18.04,700,Fully Paid
661468,18000,D,credit_card,MORTGAGE,51000,18.49,660,Fully Paid
982596,16000,A,moving,MORTGAGE,350000,0.7,780,Fully Paid
567673,16000,B,debt_consolidation,MORTGAGE,60000,5.26,685,Fully Paid
810216,13000,D,debt_consolidation,RENT,97397,5.31,695,Fully Paid
991586,1600,A,debt_consolidation,RENT,20832,23.16,755,Fully Paid
607994,12000,A,debt_consolidation,OWN,42000,28.58,745,Charged Off
65631,15000,C,debt_consolidation,RENT,42000,31.62,705,Fully Paid
1319290,20000,B,car,MORTGAGE,162048,10.03,675,Charged Off
943052,11000,B,debt_consolidation,MORTGAGE,34000,17.47,685,Fully Paid
295273,21000,A,debt_consolidation,RENT,115000,18.22,700,Fully Paid
919415,2800,C,renewable_energy,RENT,95000,4.9,750,Fully Paid
943994,15350,B,debt_consolidation,MORTGAGE,160000,4.48,675,Fully Paid
407631,10550,B,credit_card,MORTGAGE,28000,29.96,695,Fully Paid
806522,17000,A,debt_consolidation,MORTGAGE,73000,19.06,700,Fully Paid
353215,14000,C,debt_consolidation,RENT,35000,13.92,685,Fully Paid
537716,10000,B,debt_consolidation,MORTGAGE,60000,13.52,670,Fully Paid
1564136,14000,A,debt_consolidation,MORTGAGE,53000,29.89,720,Charged Off
122722,18000,C,debt_consolidation,MORTGAGE,121000,18.61,685,Fully Paid
843919,27050,F,other,RENT,68000,17.51,705,Fully Paid
479171,3000,C,vacation,MORTGAGE,54000,26.3,670,Fully Paid
851663,16000,D,debt_consolidation,RENT,60000,17.62,680,Charged Off
927517,28000,A,debt_consolidation,MORTGAGE,110000,14.01,715,Fully Paid
699081,30000,C,debt_consolidation,MORTGAGE,84000,16.54,690,Fully Paid
1415667,17200,C,debt_consolidation,RENT,52000,28.57,660,Charged Off
1605866,24000,E,debt_consolidation,OWN,64000,23.1,675,Charged Off
1612176,16575,D,debt_consolidation,RENT,100000,8.51,670,Fully Paid
76274,24000,B,credit_card,MORTGAGE,265000,18.74,720,Fully Paid
113630,20000,B,debt_consolidation,RENT,65000,16.54,695,Fully Paid
157880,5000,B,debt_consolidation,MORTGAGE,45000,5.89,800,Fully Paid
200667,17000,B,debt_consolidation,OWN,125000,4.42,660,Fully Paid
233210,14400,C,debt_consolidation,MORTGAGE,150000,8.61,675,Fully Paid
1543658,24000,E,debt_consolidation,RENT,55000,38.47,675,Fully Paid
150390,6000,C,debt_consolidation,RENT,28263,6.92,670,Charged Off
522497,17000,C,credit_card,MORTGAGE,55000,15.95,675,Fully Paid
316304,16000,E,major_purchase,MORTGAGE,60000,13.06,665,Charged Off
1484543,3025,B,home_improvement,MORTGAGE,24000,20.2,700,Fully Paid
113230,5000,A,debt_consolidation,MORTGAGE,150000,6.25,725,Fully Paid
172144,10200,B,debt_consolidation,MORTGAGE,100000,12.01,665,Fully Paid
176128,22475,E,debt_consolidation,MORTGAGE,67000,10.96,660,Fully Paid
647134,25000,A,debt_consolidation,RENT,288000,8,780,Fully Paid
988565,6200,B,debt_consolidation,RENT,86000,9.8,710,Fully Paid
970941,12425,C,home_improvement,MORTGAGE,87000,14.07,680,Charged Off
820191,12000,A,credit_card,OWN,37000,30.17,715,Fully Paid
938079,5950,C,credit_card,RENT,28500,28,725,Charged Off
537548,10000,B,debt_consolidation,MORTGAGE,195000,25.56,680,Fully Paid
917017,5600,B,car,MORTGAGE,88000,6.79,715,Fully Paid
55911,21000,C,debt_consolidation,RENT,65000,6.2,685,Fully Paid
823111,16000,D,debt_consolidation,MORTGAGE,58000,24.95,690,Charged Off
349937,35000,D,home_improvement,MORTGAGE,103000,10.23,720,Fully Paid
17863,14000,C,debt_consolidation,OWN,50000,31.73,715,Fully Paid
77720,9600,C,credit_card,MORTGAGE,34000,25.31,680,Fully Paid
1370198,16000,C,credit_card,MORTGAGE,67500,17.97,660,Fully Paid
286170,6000,C,credit_card,RENT,65000,21.38,660,Fully Paid
799667,16000,C,home_improvement,MORTGAGE,140000,31.67,715,Fully Paid
271019,3200,C,home_improvement,MORTGAGE,90000,12.08,675,Fully Paid
897412,25575,E,debt_consolidation,MORTGAGE,78000,26.14,695,Fully Paid
155803,21100,A,debt_consolidation,RENT,75000,24.99,735,Fully Paid
1608735,6300,D,major_purchase,RENT,20500,36.71,705,Charged Off
1036985,20000,B,home_improvement,MORTGAGE,200000,8.9,790,Fully Paid
928228,12000,A,debt_consolidation,MORTGAGE,66000,14.4,765,Fully Paid
906632,20000,C,debt_consolidation,MORTGAGE,61000,23.88,695,Charged Off
376697,18000,A,debt_consolidation,MORTGAGE,200000,19.9,760,Fully Paid
878871,24000,D,credit_card,RENT,90000,11.63,670,Charged Off
181690,4375,C,credit_card,RENT,29900,3.17,690,Fully Paid
98173,30000,C,debt_consolidation,MORTGAGE,220000,10.26,695,Fully Paid
65255,18000,A,debt_consolidation,MORTGAGE,55000,9.56,790,Fully Paid
190552,18000,C,debt_consolidation,RENT,101000,16.44,685,Fully Paid
400115,20000,B,debt_consolidation,OWN,50000,17.77,675,Fully Paid
1280713,10000,C,credit_card,RENT,71500,12.49,695,Fully Paid
215291,17200,A,debt_consolidation,RENT,61654,17.46,700,Fully Paid
189232,35000,C,credit_card,MORTGAGE,140000,12.81,715,Fully Paid
110623,18900,D,home_improvement,MORTGAGE,42082,8.67,740,Charged Off
1444780,5000,B,credit_card,OWN,21000,32.73,660,Fully Paid
229444,9000,A,debt_consolidation,RENT,24400,27.69,750,Fully Paid
484369,10000,C,debt_consolidation,MORTGAGE,114000,35.69,660,Charged Off
901778,14000,C,debt_consolidation,RENT,100000,16.55,685,Fully Paid
181393,35000,B,debt_consolidation,MORTGAGE,116000,17.3,710,Fully Paid
497296,24000,A,debt_consolidation,MORTGAGE,60000,27.78,695,Fully Paid
240553,13800,D,debt_consolidation,MORTGAGE,33300,14.52,690,Fully Paid
154616,15000,B,debt_consolidation,MORTGAGE,63000,13.77,700,Fully Paid
120076,30000,G,small_business,RENT,90000,6.88,735,Charged Off
980737,19125,D,debt_consolidation,RENT,40000,11.93,690,Fully Paid
104527,8000,A,debt_consolidation,RENT,40000,10.23,685,Fully Paid
22131,21000,B,debt_consolidation,MORTGAGE,130000,10.55,670,Fully Paid
1388603,1500,B,major_purchase,RENT,75187,19.07,800,Fully Paid
695206,20475,E,debt_consolidation,RENT,62000,29.03,685,Fully Paid
373292,15600,D,debt_consolidation,MORTGAGE,73000,34.77,685,Charged Off
1046255,15000,G,debt_consolidation,OWN,48000,30.47,720,Charged Off
520795,12000,B,debt_consolidation,RENT,62000,22.98,670,Fully Paid
651193,15000,B,debt_consolidation,MORTGAGE,140000,15.97,700,Fully Paid
694049,4800,C,home_improvement,MORTGAGE,70000,21.31,705,Fully Paid
1401664,15000,D,debt_consolidation,OWN,57000,39.68,685,Fully Paid
221734,20400,A,credit_card,MORTGAGE,65000,7.9,705,Fully Paid
1022943,10000,C,debt_consolidation,MORTGAGE,75000,14.42,675,Fully Paid
597333,24950,D,credit_card,RENT,65000,8.09,795,Fully Paid
638610,20000,D,credit_card,MORTGAGE,103000,17.42,660,Charged Off
526637,7200,B,debt_consolidation,MORTGAGE,64000,13.78,690,Fully Paid
337234,25500,E,debt_consolidation,RENT,58000,33.58,680,Fully Paid
231450,17000,C,debt_consolidation,MORTGAGE,65000,17.54,680,Fully Paid
217661,10000,B,credit_card,MORTGAGE,38000,12.13,675,Fully Paid
661801,7200,B,debt_consolidation,MORTGAGE,97816,5.83,690,Fully Paid
335377,25000,C,credit_card,MORTGAGE,50000,35.12,695,Fully Paid
1125111,35000,C,house,RENT,230000,14.17,685,Fully Paid
940110,33000,B,debt_consolidation,OWN,85000,7.07,670,Fully Paid
618665,24000,C,debt_consolidation,RENT,60000,19.64,735,Charged Off
855702,16000,G,wedding,RENT,60000,12.66,665,Fully Paid
1374162,15000,B,debt_consolidation,MORTGAGE,85000,12.03,700,Fully Paid
659670,14000,D,debt_consolidation,MORTGAGE,76000,28.12,700,Charged Off
959849,13075,G,debt_consolidation,OWN,71800,6.38,660,Charged Off
814600,7925,D,credit_card,MORTGAGE,45000,24.4,695,Fully Paid
186931,13000,C,credit_card,RENT,40000,14.79,665,Fully Paid
459249,25000,A,credit_card,MORTGAGE,250000,5.79,710,Fully Paid
142646,4700,D,debt_consolidation,RENT,69000,18.66,685,Fully Paid
984668,9000,B,debt_consolidation,MORTGAGE,60000,17.92,715,Fully Paid
538419,8000,C,debt_consolidation,MORTGAGE,80000,19.59,695,Fully Paid
